Timestamp,Node,Speed,Flow,free_flow_speed,confidence,road_closure
2026-06-05T21:45:00+00:00,seg_04,42.48,0.944,45.0,1.0,False
2026-06-05T21:45:00+00:00,seg_05,42.42,0.9428,45.0,1.0,False
2026-06-05T21:50:00+00:00,seg_01,55.78,0.9297,60.0,1.0,False
2026-06-05T21:50:00+00:00,seg_02,48.38,0.8797,55.0,1.0,False
2026-06-05T21:50:00+00:00,seg_03,50.17,1.0,50.0,1.0,False
2026-06-05T21:50:00+00:00,seg_04,38.42,0.8538,45.0,1.0,False
2026-06-05T21:50:00+00:00,seg_05,44.41,0.9869,45.0,1.0,False
2026-06-05T21:55:00+00:00,seg_01,59.63,0.9939,60.0,1.0,False
2026-06-05T21:55:00+00:00,seg_02,50.39,0.9162,55.0,1.0,False
2026-06-05T21:55:00+00:00,seg_03,49.83,0.9966,50.0,1.0,False
2026-06-05T21:55:00+00:00,seg_04,41.77,0.9282,45.0,1.0,False
2026-06-05T21:55:00+00:00,seg_05,41.82,0.9294,45.0,1.0,False
2026-06-05T22:00:00+00:00,seg_01,58.02,0.967,60.0,1.0,False
2026-06-05T22:00:00+00:00,seg_02,53.28,0.9687,55.0,1.0,False
2026-06-05T22:00:00+00:00,seg_03,50.17,1.0,50.0,1.0,False
2026-06-05T22:00:00+00:00,seg_04,45.22,1.0,45.0,1.0,False
2026-06-05T22:00:00+00:00,seg_05,39.82,0.8849,45.0,1.0,False
2026-06-05T22:05:00+00:00,seg_01,57.39,0.9565,60.0,1.0,False
2026-06-05T22:05:00+00:00,seg_02,50.66,0.9211,55.0,1.0,False
2026-06-05T22:05:00+00:00,seg_03,50.71,1.0,50.0,1.0,False
2026-06-05T22:05:00+00:00,seg_04,42.09,0.9354,45.0,1.0,False
2026-06-05T22:05:00+00:00,seg_05,42.99,0.9554,45.0,1.0,False
2026-06-05T22:10:00+00:00,seg_01,54.03,0.9005,60.0,1.0,False
2026-06-05T22:10:00+00:00,seg_02,53.91,0.9802,55.0,1.0,False
2026-06-05T22:10:00+00:00,seg_03,46.67,0.9334,50.0,1.0,False
2026-06-05T22:10:00+00:00,seg_04,49.29,1.0,45.0,1.0,False
2026-06-05T22:10:00+00:00,seg_05,40.25,0.8945,45.0,1.0,False
2026-06-05T22:15:00+00:00,seg_01,57.8,0.9633,60.0,1.0,False
2026-06-05T22:15:00+00:00,seg_02,54.67,0.9941,55.0,1.0,False
2026-06-05T22:15:00+00:00,seg_03,50.02,1.0,50.0,1.0,False
2026-06-05T22:15:00+00:00,seg_04,44.93,0.9984,45.0,1.0,False
2026-06-05T22:15:00+00:00,seg_05,41.1,0.9134,45.0,1.0,False
2026-06-05T22:20:00+00:00,seg_01,61.1,1.0,60.0,1.0,False
2026-06-05T22:20:00+00:00,seg_02,54.48,0.9906,55.0,1.0,False
2026-06-05T22:20:00+00:00,seg_03,52.3,1.0,50.0,1.0,False
2026-06-05T22:20:00+00:00,seg_04,43.41,0.9647,45.0,1.0,False
2026-06-05T22:20:00+00:00,seg_05,44.14,0.9809,45.0,1.0,False
2026-06-05T22:25:00+00:00,seg_01,59.79,0.9964,60.0,1.0,False
2026-06-05T22:25:00+00:00,seg_02,54.98,0.9996,55.0,1.0,False
2026-06-05T22:25:00+00:00,seg_03,51.56,1.0,50.0,1.0,False
2026-06-05T22:25:00+00:00,seg_04,43.13,0.9584,45.0,1.0,False
2026-06-05T22:25:00+00:00,seg_05,41.67,0.9261,45.0,1.0,False
2026-06-05T22:30:00+00:00,seg_01,56.81,0.9468,60.0,1.0,False
2026-06-05T22:30:00+00:00,seg_02,48.95,0.89,55.0,1.0,False
2026-06-05T22:30:00+00:00,seg_03,47.0,0.9401,50.0,1.0,False
2026-06-05T22:30:00+00:00,seg_04,43.34,0.9632,45.0,1.0,False
2026-06-05T22:30:00+00:00,seg_05,43.55,0.9677,45.0,1.0,False
2026-06-05T22:35:00+00:00,seg_01,61.59,1.0,60.0,1.0,False
2026-06-05T22:35:00+00:00,seg_02,58.56,1.0,55.0,1.0,False
2026-06-05T22:35:00+00:00,seg_03,52.33,1.0,50.0,1.0,False
2026-06-05T22:35:00+00:00,seg_04,46.51,1.0,45.0,1.0,False
2026-06-05T22:35:00+00:00,seg_05,42.88,0.9528,45.0,1.0,False
2026-06-05T22:40:00+00:00,seg_01,62.93,1.0,60.0,1.0,False
2026-06-05T22:40:00+00:00,seg_02,52.35,0.9519,55.0,1.0,False
2026-06-05T22:40:00+00:00,seg_03,48.34,0.9667,50.0,1.0,False
2026-06-05T22:40:00+00:00,seg_04,42.02,0.9338,45.0,1.0,False
2026-06-05T22:40:00+00:00,seg_05,44.97,0.9994,45.0,1.0,False
2026-06-05T22:45:00+00:00,seg_01,62.64,1.0,60.0,1.0,False
2026-06-05T22:45:00+00:00,seg_02,54.94,0.9988,55.0,1.0,False
2026-06-05T22:45:00+00:00,seg_03,44.85,0.8971,50.0,1.0,False
2026-06-05T22:45:00+00:00,seg_04,45.24,1.0,45.0,1.0,False
2026-06-05T22:45:00+00:00,seg_05,42.43,0.9428,45.0,1.0,False
2026-06-05T22:50:00+00:00,seg_01,54.85,0.9142,60.0,1.0,False
2026-06-05T22:50:00+00:00,seg_02,57.46,1.0,55.0,1.0,False
2026-06-05T22:50:00+00:00,seg_03,49.85,0.997,50.0,1.0,False
2026-06-05T22:50:00+00:00,seg_04,44.56,0.9903,45.0,1.0,False
2026-06-05T22:50:00+00:00,seg_05,42.75,0.9501,45.0,1.0,False
2026-06-05T22:55:00+00:00,seg_01,62.46,1.0,60.0,1.0,False
2026-06-05T22:55:00+00:00,seg_02,56.39,1.0,55.0,1.0,False
2026-06-05T22:55:00+00:00,seg_03,51.68,1.0,50.0,1.0,False
2026-06-05T22:55:00+00:00,seg_04,41.25,0.9166,45.0,1.0,False
2026-06-05T22:55:00+00:00,seg_05,40.97,0.9104,45.0,1.0,False
2026-06-05T23:00:00+00:00,seg_01,54.37,0.9061,60.0,1.0,False
2026-06-05T23:00:00+00:00,seg_02,60.37,1.0,55.0,1.0,False
2026-06-05T23:00:00+00:00,seg_03,50.28,1.0,50.0,1.0,False
2026-06-05T23:00:00+00:00,seg_04,46.42,1.0,45.0,1.0,False
2026-06-05T23:00:00+00:00,seg_05,45.02,1.0,45.0,1.0,False
2026-06-05T23:05:00+00:00,seg_01,61.93,1.0,60.0,1.0,False
2026-06-05T23:05:00+00:00,seg_02,57.11,1.0,55.0,1.0,False
2026-06-05T23:05:00+00:00,seg_03,54.01,1.0,50.0,1.0,False
2026-06-05T23:05:00+00:00,seg_04,44.76,0.9947,45.0,1.0,False
2026-06-05T23:05:00+00:00,seg_05,46.21,1.0,45.0,1.0,False
2026-06-05T23:10:00+00:00,seg_01,60.74,1.0,60.0,1.0,False
2026-06-05T23:10:00+00:00,seg_02,56.63,1.0,55.0,1.0,False
2026-06-05T23:10:00+00:00,seg_03,53.54,1.0,50.0,1.0,False
2026-06-05T23:10:00+00:00,seg_04,47.29,1.0,45.0,1.0,False
2026-06-05T23:10:00+00:00,seg_05,46.9,1.0,45.0,1.0,False
2026-06-05T23:15:00+00:00,seg_01,63.06,1.0,60.0,1.0,False
2026-06-05T23:15:00+00:00,seg_02,56.64,1.0,55.0,1.0,False
2026-06-05T23:15:00+00:00,seg_03,48.28,0.9656,50.0,1.0,False
2026-06-05T23:15:00+00:00,seg_04,45.42,1.0,45.0,1.0,False
2026-06-05T23:15:00+00:00,seg_05,47.21,1.0,45.0,1.0,False
2026-06-05T23:20:00+00:00,seg_01,57.81,0.9634,60.0,1.0,False
2026-06-05T23:20:00+00:00,seg_02,56.74,1.0,55.0,1.0,False
2026-06-05T23:20:00+00:00,seg_03,51.27,1.0,50.0,1.0,False
2026-06-05T23:20:00+00:00,seg_04,47.26,1.0,45.0,1.0,False
2026-06-05T23:20:00+00:00,seg_05,45.79,1.0,45.0,1.0,False
2026-06-05T23:25:00+00:00,seg_01,55.82,0.9304,60.0,1.0,False
2026-06-05T23:25:00+00:00,seg_02,50.87,0.9249,55.0,1.0,False
2026-06-05T23:25:00+00:00,seg_03,51.44,1.0,50.0,1.0,False
2026-06-05T23:25:00+00:00,seg_04,48.29,1.0,45.0,1.0,False
2026-06-05T23:25:00+00:00,seg_05,48.02,1.0,45.0,1.0,False
2026-06-05T23:30:00+00:00,seg_01,61.17,1.0,60.0,1.0,False
2026-06-05T23:30:00+00:00,seg_02,56.17,1.0,55.0,1.0,False
2026-06-05T23:30:00+00:00,seg_03,46.11,0.9221,50.0,1.0,False
2026-06-05T23:30:00+00:00,seg_04,44.18,0.9818,45.0,1.0,False
2026-06-05T23:30:00+00:00,seg_05,43.9,0.9755,45.0,1.0,False
2026-06-05T23:35:00+00:00,seg_01,62.77,1.0,60.0,1.0,False
2026-06-05T23:35:00+00:00,seg_02,50.82,0.924,55.0,1.0,False
2026-06-05T23:35:00+00:00,seg_03,45.64,0.9129,50.0,1.0,False
2026-06-05T23:35:00+00:00,seg_04,45.15,1.0,45.0,1.0,False
2026-06-05T23:35:00+00:00,seg_05,41.92,0.9316,45.0,1.0,False
2026-06-05T23:40:00+00:00,seg_01,61.42,1.0,60.0,1.0,False
2026-06-05T23:40:00+00:00,seg_02,53.09,0.9652,55.0,1.0,False
2026-06-05T23:40:00+00:00,seg_03,51.03,1.0,50.0,1.0,False
2026-06-05T23:40:00+00:00,seg_04,46.29,1.0,45.0,1.0,False
2026-06-05T23:40:00+00:00,seg_05,43.67,0.9704,45.0,1.0,False
2026-06-05T23:45:00+00:00,seg_01,58.15,0.9691,60.0,1.0,False
2026-06-05T23:45:00+00:00,seg_02,57.22,1.0,55.0,1.0,False
2026-06-05T23:45:00+00:00,seg_03,52.05,1.0,50.0,1.0,False
2026-06-05T23:45:00+00:00,seg_04,42.68,0.9485,45.0,1.0,False
2026-06-05T23:45:00+00:00,seg_05,43.62,0.9694,45.0,1.0,False
2026-06-05T23:50:00+00:00,seg_01,59.18,0.9864,60.0,1.0,False
2026-06-05T23:50:00+00:00,seg_02,50.17,0.9121,55.0,1.0,False
2026-06-05T23:50:00+00:00,seg_03,50.82,1.0,50.0,1.0,False
2026-06-05T23:50:00+00:00,seg_04,41.94,0.932,45.0,1.0,False
2026-06-05T23:50:00+00:00,seg_05,46.05,1.0,45.0,1.0,False
2026-06-05T23:55:00+00:00,seg_01,62.52,1.0,60.0,1.0,False
2026-06-05T23:55:00+00:00,seg_02,58.34,1.0,55.0,1.0,False
2026-06-05T23:55:00+00:00,seg_03,47.14,0.9429,50.0,1.0,False
2026-06-05T23:55:00+00:00,seg_04,43.04,0.9565,45.0,1.0,False
2026-06-05T23:55:00+00:00,seg_05,46.89,1.0,45.0,1.0,False
2026-06-06T00:00:00+00:00,seg_01,62.04,1.0,60.0,1.0,False
2026-06-06T00:00:00+00:00,seg_02,58.92,1.0,55.0,1.0,False
2026-06-06T00:00:00+00:00,seg_03,47.16,0.9433,50.0,1.0,False
2026-06-06T00:00:00+00:00,seg_04,44.59,0.9908,45.0,1.0,False
2026-06-06T00:00:00+00:00,seg_05,47.45,1.0,45.0,1.0,False
2026-06-06T00:05:00+00:00,seg_01,59.07,0.9844,60.0,1.0,False
2026-06-06T00:05:00+00:00,seg_02,51.58,0.9378,55.0,1.0,False
2026-06-06T00:05:00+00:00,seg_03,48.26,0.9652,50.0,1.0,False
2026-06-06T00:05:00+00:00,seg_04,45.82,1.0,45.0,1.0,False
2026-06-06T00:05:00+00:00,seg_05,41.85,0.9299,45.0,1.0,False
2026-06-06T00:10:00+00:00,seg_01,61.69,1.0,60.0,1.0,False
2026-06-06T00:10:00+00:00,seg_02,60.63,1.0,55.0,1.0,False
2026-06-06T00:10:00+00:00,seg_03,48.25,0.9651,50.0,1.0,False
2026-06-06T00:10:00+00:00,seg_04,45.49,1.0,45.0,1.0,False
2026-06-06T00:10:00+00:00,seg_05,45.46,1.0,45.0,1.0,False
2026-06-06T00:15:00+00:00,seg_01,63.09,1.0,60.0,1.0,False
2026-06-06T00:15:00+00:00,seg_02,53.85,0.979,55.0,1.0,False
2026-06-06T00:15:00+00:00,seg_03,51.02,1.0,50.0,1.0,False
2026-06-06T00:15:00+00:00,seg_04,45.95,1.0,45.0,1.0,False
2026-06-06T00:15:00+00:00,seg_05,43.56,0.968,45.0,1.0,False
2026-06-06T00:20:00+00:00,seg_01,64.31,1.0,60.0,1.0,False
2026-06-06T00:20:00+00:00,seg_02,57.33,1.0,55.0,1.0,False
2026-06-06T00:20:00+00:00,seg_03,49.16,0.9831,50.0,1.0,False
2026-06-06T00:20:00+00:00,seg_04,47.61,1.0,45.0,1.0,False
2026-06-06T00:20:00+00:00,seg_05,45.08,1.0,45.0,1.0,False
2026-06-06T00:25:00+00:00,seg_01,60.86,1.0,60.0,1.0,False
2026-06-06T00:25:00+00:00,seg_02,52.52,0.9548,55.0,1.0,False
2026-06-06T00:25:00+00:00,seg_03,49.83,0.9965,50.0,1.0,False
2026-06-06T00:25:00+00:00,seg_04,42.72,0.9493,45.0,1.0,False
2026-06-06T00:25:00+00:00,seg_05,45.72,1.0,45.0,1.0,False
2026-06-06T00:30:00+00:00,seg_01,57.63,0.9605,60.0,1.0,False
2026-06-06T00:30:00+00:00,seg_02,57.39,1.0,55.0,1.0,False
2026-06-06T00:30:00+00:00,seg_03,49.92,0.9984,50.0,1.0,False
2026-06-06T00:30:00+00:00,seg_04,45.5,1.0,45.0,1.0,False
2026-06-06T00:30:00+00:00,seg_05,43.35,0.9633,45.0,1.0,False
2026-06-06T00:35:00+00:00,seg_01,60.84,1.0,60.0,1.0,False
2026-06-06T00:35:00+00:00,seg_02,60.26,1.0,55.0,1.0,False
2026-06-06T00:35:00+00:00,seg_03,52.47,1.0,50.0,1.0,False
2026-06-06T00:35:00+00:00,seg_04,44.27,0.9837,45.0,1.0,False
2026-06-06T00:35:00+00:00,seg_05,47.55,1.0,45.0,1.0,False
2026-06-06T00:40:00+00:00,seg_01,58.84,0.9807,60.0,1.0,False
2026-06-06T00:40:00+00:00,seg_02,54.68,0.9942,55.0,1.0,False
2026-06-06T00:40:00+00:00,seg_03,49.7,0.994,50.0,1.0,False
2026-06-06T00:40:00+00:00,seg_04,46.59,1.0,45.0,1.0,False
2026-06-06T00:40:00+00:00,seg_05,46.56,1.0,45.0,1.0,False
2026-06-06T00:45:00+00:00,seg_01,61.92,1.0,60.0,1.0,False
2026-06-06T00:45:00+00:00,seg_02,52.62,0.9568,55.0,1.0,False
2026-06-06T00:45:00+00:00,seg_03,49.36,0.9871,50.0,1.0,False
2026-06-06T00:45:00+00:00,seg_04,44.23,0.9828,45.0,1.0,False
2026-06-06T00:45:00+00:00,seg_05,43.48,0.9662,45.0,1.0,False
2026-06-06T00:50:00+00:00,seg_01,59.84,0.9974,60.0,1.0,False
2026-06-06T00:50:00+00:00,seg_02,50.3,0.9145,55.0,1.0,False
2026-06-06T00:50:00+00:00,seg_03,50.92,1.0,50.0,1.0,False
2026-06-06T00:50:00+00:00,seg_04,43.79,0.9731,45.0,1.0,False
2026-06-06T00:50:00+00:00,seg_05,44.03,0.9784,45.0,1.0,False
2026-06-06T00:55:00+00:00,seg_01,59.01,0.9834,60.0,1.0,False
2026-06-06T00:55:00+00:00,seg_02,57.67,1.0,55.0,1.0,False
2026-06-06T00:55:00+00:00,seg_03,46.86,0.9373,50.0,1.0,False
2026-06-06T00:55:00+00:00,seg_04,43.31,0.9625,45.0,1.0,False
2026-06-06T00:55:00+00:00,seg_05,44.53,0.9896,45.0,1.0,False
2026-06-06T01:00:00+00:00,seg_01,60.31,1.0,60.0,1.0,False
2026-06-06T01:00:00+00:00,seg_02,52.78,0.9596,55.0,1.0,False
2026-06-06T01:00:00+00:00,seg_03,45.16,0.9032,50.0,1.0,False
2026-06-06T01:00:00+00:00,seg_04,51.27,1.0,45.0,1.0,False
2026-06-06T01:00:00+00:00,seg_05,48.94,1.0,45.0,1.0,False
2026-06-06T01:05:00+00:00,seg_01,58.14,0.969,60.0,1.0,False
2026-06-06T01:05:00+00:00,seg_02,55.02,1.0,55.0,1.0,False
2026-06-06T01:05:00+00:00,seg_03,49.61,0.9923,50.0,1.0,False
2026-06-06T01:05:00+00:00,seg_04,41.16,0.9146,45.0,1.0,False
2026-06-06T01:05:00+00:00,seg_05,39.42,0.8759,45.0,1.0,False
2026-06-06T01:10:00+00:00,seg_01,65.73,1.0,60.0,1.0,False
2026-06-06T01:10:00+00:00,seg_02,53.35,0.9699,55.0,1.0,False
2026-06-06T01:10:00+00:00,seg_03,50.56,1.0,50.0,1.0,False
2026-06-06T01:10:00+00:00,seg_04,48.57,1.0,45.0,1.0,False
2026-06-06T01:10:00+00:00,seg_05,45.41,1.0,45.0,1.0,False
2026-06-06T01:15:00+00:00,seg_01,62.12,1.0,60.0,1.0,False
2026-06-06T01:15:00+00:00,seg_02,52.02,0.9458,55.0,1.0,False
2026-06-06T01:15:00+00:00,seg_03,48.35,0.967,50.0,1.0,False
2026-06-06T01:15:00+00:00,seg_04,40.95,0.91,45.0,1.0,False
2026-06-06T01:15:00+00:00,seg_05,45.8,1.0,45.0,1.0,False
2026-06-06T01:20:00+00:00,seg_01,59.31,0.9885,60.0,1.0,False
2026-06-06T01:20:00+00:00,seg_02,55.98,1.0,55.0,1.0,False
2026-06-06T01:20:00+00:00,seg_03,51.5,1.0,50.0,1.0,False
2026-06-06T01:20:00+00:00,seg_04,43.04,0.9564,45.0,1.0,False
2026-06-06T01:20:00+00:00,seg_05,47.18,1.0,45.0,1.0,False
2026-06-06T01:25:00+00:00,seg_01,58.88,0.9814,60.0,1.0,False
2026-06-06T01:25:00+00:00,seg_02,50.01,0.9092,55.0,1.0,False
2026-06-06T01:25:00+00:00,seg_03,51.84,1.0,50.0,1.0,False
2026-06-06T01:25:00+00:00,seg_04,46.21,1.0,45.0,1.0,False
2026-06-06T01:25:00+00:00,seg_05,45.23,1.0,45.0,1.0,False
2026-06-06T01:30:00+00:00,seg_01,61.79,1.0,60.0,1.0,False
2026-06-06T01:30:00+00:00,seg_02,53.32,0.9695,55.0,1.0,False
2026-06-06T01:30:00+00:00,seg_03,49.77,0.9955,50.0,1.0,False
2026-06-06T01:30:00+00:00,seg_04,42.36,0.9413,45.0,1.0,False
2026-06-06T01:30:00+00:00,seg_05,43.86,0.9746,45.0,1.0,False
2026-06-06T01:35:00+00:00,seg_01,57.64,0.9606,60.0,1.0,False
2026-06-06T01:35:00+00:00,seg_02,55.44,1.0,55.0,1.0,False
2026-06-06T01:35:00+00:00,seg_03,52.6,1.0,50.0,1.0,False
2026-06-06T01:35:00+00:00,seg_04,45.06,1.0,45.0,1.0,False
2026-06-06T01:35:00+00:00,seg_05,41.18,0.9151,45.0,1.0,False
2026-06-06T01:40:00+00:00,seg_01,59.07,0.9845,60.0,1.0,False
2026-06-06T01:40:00+00:00,seg_02,52.84,0.9607,55.0,1.0,False
2026-06-06T01:40:00+00:00,seg_03,47.23,0.9446,50.0,1.0,False
2026-06-06T01:40:00+00:00,seg_04,43.48,0.9663,45.0,1.0,False
2026-06-06T01:40:00+00:00,seg_05,46.2,1.0,45.0,1.0,False
2026-06-06T01:45:00+00:00,seg_01,60.33,1.0,60.0,1.0,False
2026-06-06T01:45:00+00:00,seg_02,63.74,1.0,55.0,1.0,False
2026-06-06T01:45:00+00:00,seg_03,48.85,0.9771,50.0,1.0,False
2026-06-06T01:45:00+00:00,seg_04,41.33,0.9185,45.0,1.0,False
2026-06-06T01:45:00+00:00,seg_05,43.32,0.9627,45.0,1.0,False
2026-06-06T01:50:00+00:00,seg_01,63.35,1.0,60.0,1.0,False
2026-06-06T01:50:00+00:00,seg_02,53.14,0.9662,55.0,1.0,False
2026-06-06T01:50:00+00:00,seg_03,48.1,0.962,50.0,1.0,False
2026-06-06T01:50:00+00:00,seg_04,46.39,1.0,45.0,1.0,False
2026-06-06T01:50:00+00:00,seg_05,45.77,1.0,45.0,1.0,False
2026-06-06T01:55:00+00:00,seg_01,59.65,0.9942,60.0,1.0,False
2026-06-06T01:55:00+00:00,seg_02,52.64,0.957,55.0,1.0,False
2026-06-06T01:55:00+00:00,seg_03,51.85,1.0,50.0,1.0,False
2026-06-06T01:55:00+00:00,seg_04,42.26,0.9392,45.0,1.0,False
2026-06-06T01:55:00+00:00,seg_05,50.06,1.0,45.0,1.0,False
2026-06-06T02:00:00+00:00,seg_01,58.35,0.9725,60.0,1.0,False
2026-06-06T02:00:00+00:00,seg_02,53.2,0.9672,55.0,1.0,False
2026-06-06T02:00:00+00:00,seg_03,51.77,1.0,50.0,1.0,False
2026-06-06T02:00:00+00:00,seg_04,47.97,1.0,45.0,1.0,False
2026-06-06T02:00:00+00:00,seg_05,46.85,1.0,45.0,1.0,False
2026-06-06T02:05:00+00:00,seg_01,65.04,1.0,60.0,1.0,False
2026-06-06T02:05:00+00:00,seg_02,54.48,0.9906,55.0,1.0,False
2026-06-06T02:05:00+00:00,seg_03,49.64,0.9929,50.0,1.0,False
2026-06-06T02:05:00+00:00,seg_04,46.56,1.0,45.0,1.0,False
2026-06-06T02:05:00+00:00,seg_05,49.7,1.0,45.0,1.0,False
2026-06-06T02:10:00+00:00,seg_01,58.46,0.9743,60.0,1.0,False
2026-06-06T02:10:00+00:00,seg_02,56.22,1.0,55.0,1.0,False
2026-06-06T02:10:00+00:00,seg_03,49.22,0.9843,50.0,1.0,False
2026-06-06T02:10:00+00:00,seg_04,47.65,1.0,45.0,1.0,False
2026-06-06T02:10:00+00:00,seg_05,42.92,0.9539,45.0,1.0,False
2026-06-06T02:15:00+00:00,seg_01,60.8,1.0,60.0,1.0,False
2026-06-06T02:15:00+00:00,seg_02,57.43,1.0,55.0,1.0,False
2026-06-06T02:15:00+00:00,seg_03,50.15,1.0,50.0,1.0,False
2026-06-06T02:15:00+00:00,seg_04,46.89,1.0,45.0,1.0,False
2026-06-06T02:15:00+00:00,seg_05,43.79,0.9731,45.0,1.0,False
2026-06-06T02:20:00+00:00,seg_01,61.57,1.0,60.0,1.0,False
2026-06-06T02:20:00+00:00,seg_02,54.9,0.9982,55.0,1.0,False
2026-06-06T02:20:00+00:00,seg_03,46.4,0.928,50.0,1.0,False
2026-06-06T02:20:00+00:00,seg_04,46.81,1.0,45.0,1.0,False
2026-06-06T02:20:00+00:00,seg_05,41.26,0.917,45.0,1.0,False
2026-06-06T02:25:00+00:00,seg_01,64.16,1.0,60.0,1.0,False
2026-06-06T02:25:00+00:00,seg_02,56.49,1.0,55.0,1.0,False
2026-06-06T02:25:00+00:00,seg_03,54.86,1.0,50.0,1.0,False
2026-06-06T02:25:00+00:00,seg_04,43.47,0.966,45.0,1.0,False
2026-06-06T02:25:00+00:00,seg_05,48.86,1.0,45.0,1.0,False
2026-06-06T02:30:00+00:00,seg_01,59.09,0.9848,60.0,1.0,False
2026-06-06T02:30:00+00:00,seg_02,53.6,0.9746,55.0,1.0,False
2026-06-06T02:30:00+00:00,seg_03,48.07,0.9614,50.0,1.0,False
2026-06-06T02:30:00+00:00,seg_04,44.11,0.9802,45.0,1.0,False
2026-06-06T02:30:00+00:00,seg_05,46.03,1.0,45.0,1.0,False
2026-06-06T02:35:00+00:00,seg_01,64.55,1.0,60.0,1.0,False
2026-06-06T02:35:00+00:00,seg_02,53.21,0.9674,55.0,1.0,False
2026-06-06T02:35:00+00:00,seg_03,50.42,1.0,50.0,1.0,False
2026-06-06T02:35:00+00:00,seg_04,47.43,1.0,45.0,1.0,False
2026-06-06T02:35:00+00:00,seg_05,44.86,0.9968,45.0,1.0,False
2026-06-06T02:40:00+00:00,seg_01,61.83,1.0,60.0,1.0,False
2026-06-06T02:40:00+00:00,seg_02,51.65,0.939,55.0,1.0,False
2026-06-06T02:40:00+00:00,seg_03,50.03,1.0,50.0,1.0,False
2026-06-06T02:40:00+00:00,seg_04,47.0,1.0,45.0,1.0,False
2026-06-06T02:40:00+00:00,seg_05,42.62,0.9471,45.0,1.0,False
2026-06-06T02:45:00+00:00,seg_01,58.52,0.9753,60.0,1.0,False
2026-06-06T02:45:00+00:00,seg_02,54.23,0.986,55.0,1.0,False
2026-06-06T02:45:00+00:00,seg_03,50.15,1.0,50.0,1.0,False
2026-06-06T02:45:00+00:00,seg_04,47.72,1.0,45.0,1.0,False
2026-06-06T02:45:00+00:00,seg_05,46.75,1.0,45.0,1.0,False
2026-06-06T02:50:00+00:00,seg_01,62.4,1.0,60.0,1.0,False
2026-06-06T02:50:00+00:00,seg_02,53.75,0.9772,55.0,1.0,False
2026-06-06T02:50:00+00:00,seg_03,52.42,1.0,50.0,1.0,False
2026-06-06T02:50:00+00:00,seg_04,41.66,0.9257,45.0,1.0,False
2026-06-06T02:50:00+00:00,seg_05,41.74,0.9276,45.0,1.0,False
2026-06-06T02:55:00+00:00,seg_01,63.52,1.0,60.0,1.0,False
2026-06-06T02:55:00+00:00,seg_02,56.66,1.0,55.0,1.0,False
2026-06-06T02:55:00+00:00,seg_03,47.89,0.9578,50.0,1.0,False
2026-06-06T02:55:00+00:00,seg_04,46.32,1.0,45.0,1.0,False
2026-06-06T02:55:00+00:00,seg_05,47.81,1.0,45.0,1.0,False
2026-06-06T03:00:00+00:00,seg_01,57.29,0.9548,60.0,1.0,False
2026-06-06T03:00:00+00:00,seg_02,56.11,1.0,55.0,1.0,False
2026-06-06T03:00:00+00:00,seg_03,47.89,0.9578,50.0,1.0,False
2026-06-06T03:00:00+00:00,seg_04,42.06,0.9346,45.0,1.0,False
2026-06-06T03:00:00+00:00,seg_05,47.86,1.0,45.0,1.0,False
2026-06-06T03:05:00+00:00,seg_01,62.6,1.0,60.0,1.0,False
2026-06-06T03:05:00+00:00,seg_02,60.49,1.0,55.0,1.0,False
2026-06-06T03:05:00+00:00,seg_03,51.39,1.0,50.0,1.0,False
2026-06-06T03:05:00+00:00,seg_04,47.53,1.0,45.0,1.0,False
2026-06-06T03:05:00+00:00,seg_05,48.88,1.0,45.0,1.0,False
2026-06-06T03:10:00+00:00,seg_01,55.66,0.9276,60.0,1.0,False
2026-06-06T03:10:00+00:00,seg_02,54.02,0.9822,55.0,1.0,False
2026-06-06T03:10:00+00:00,seg_03,53.66,1.0,50.0,1.0,False
2026-06-06T03:10:00+00:00,seg_04,46.46,1.0,45.0,1.0,False
2026-06-06T03:10:00+00:00,seg_05,49.01,1.0,45.0,1.0,False
2026-06-06T03:15:00+00:00,seg_01,56.19,0.9365,60.0,1.0,False
2026-06-06T03:15:00+00:00,seg_02,51.02,0.9277,55.0,1.0,False
2026-06-06T03:15:00+00:00,seg_03,52.22,1.0,50.0,1.0,False
2026-06-06T03:15:00+00:00,seg_04,46.54,1.0,45.0,1.0,False
2026-06-06T03:15:00+00:00,seg_05,46.47,1.0,45.0,1.0,False
2026-06-06T03:20:00+00:00,seg_01,60.09,1.0,60.0,1.0,False
2026-06-06T03:20:00+00:00,seg_02,51.72,0.9403,55.0,1.0,False
2026-06-06T03:20:00+00:00,seg_03,50.45,1.0,50.0,1.0,False
2026-06-06T03:20:00+00:00,seg_04,42.71,0.9491,45.0,1.0,False
2026-06-06T03:20:00+00:00,seg_05,45.76,1.0,45.0,1.0,False
2026-06-06T03:25:00+00:00,seg_01,61.73,1.0,60.0,1.0,False
2026-06-06T03:25:00+00:00,seg_02,55.59,1.0,55.0,1.0,False
2026-06-06T03:25:00+00:00,seg_03,50.14,1.0,50.0,1.0,False
2026-06-06T03:25:00+00:00,seg_04,42.81,0.9513,45.0,1.0,False
2026-06-06T03:25:00+00:00,seg_05,42.39,0.942,45.0,1.0,False
2026-06-06T03:30:00+00:00,seg_01,57.29,0.9549,60.0,1.0,False
2026-06-06T03:30:00+00:00,seg_02,55.57,1.0,55.0,1.0,False
2026-06-06T03:30:00+00:00,seg_03,48.65,0.9729,50.0,1.0,False
