post_id,created_at,lang,raw_text,translated_text,source_type,source_file,event_label,reliability_label,annotator_name,annotation_time,notes
2053018786853421430,2026-05-09T07:46:36.000Z,en,MMDA ALERT: Stalled wing van due to flat tire at C5 Libis Flyover NB as of 3:32 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053017116413235620,2026-05-09T07:39:58.000Z,en,MMDA ALERT: Road crash incident at BMC corner EDSA involving AUV and SUV as of 3:32 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053017045621789138,2026-05-09T07:39:41.000Z,en,MMDA ALERT: Road crash incident at Quezon Ave. Welcome Rotonda EB involving motorcycle and AUV as of 3:28 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053011771229896760,2026-05-09T07:18:44.000Z,en,MMDA ALERT: Stalled bulk carrier due to mechanical problem at C5 Katipunan Ave. C.P Garcia before intersection SB as of 3:07 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053011724077547794,2026-05-09T07:18:32.000Z,en,MMDA ALERT: Road crash incident at Quirino Ave before Guazon Intersection SB involving taxi and SUV as of 3:07 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053010112915419467,2026-05-09T07:12:08.000Z,en,MMDA ALERT: Stalled car due to mechanical problem at Araneta Ave. Quezon Ave NB as of 2:58 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053006818050531523,2026-05-09T06:59:03.000Z,en,MMDA ALERT: Road crash incident at Marcos highway Felix Ave. EB involving motorcycle and car as of 2:26 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053006226905247987,2026-05-09T06:56:42.000Z,en,MMDA ALERT: Road crash incident at EDSA Guadalupe SB involving motorcycle and AUV as of 2:33 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053005505766084617,2026-05-09T06:53:50.000Z,en,MMDA ALERT: Stalled pick-up due to mechanical problem at Quezon Ave Miriam Defensor Santiago Ave tunnel WB as of 2:35 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2053004342018588775,2026-05-09T06:49:12.000Z,en,MMDA ALERT: Road crash incident at EDSA San Carlos Seminary SB involving motorcycle and AUV as of 2:04 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052990255066960171,2026-05-09T05:53:14.000Z,en,"MMDA ALERT: Multiple collision at Commonwealth Soliven EB involving PUJ, SUV and L300 as of 1:33 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda",,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052973310649180571,2026-05-09T04:45:54.000Z,en,MMDA ALERT: Road crash incident at A. Bonifacio Cloverleaf SB involving motorcycle and ambulance as of 12:33 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052972982314967375,2026-05-09T04:44:36.000Z,en,MMDA ALERT: Road crash incident at C5 Ortigas flyover SB involving wing van and SUV as of 12:07 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052961282362585395,2026-05-09T03:58:06.000Z,en,MMDA ALERT: Road crash incident at Quezon Ave. Agham WB involving taxi and van as of 11:50 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052960310252982697,2026-05-09T03:54:14.000Z,en,MMDA ALERT: Stalled dump truck due to mechanical problem at Katipunan B. Serrano WB as of 11:46 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052956750635258351,2026-05-09T03:40:06.000Z,en,MMDA ALERT: Stalled wing van due to mechanical problem at Katipunan Ateneo NB as of 11:35 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052956575766352300,2026-05-09T03:39:24.000Z,en,MMDA ALERT: Road crash incident at C5 Lanuza NB involving motorcycle and SUV as of 11:07 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052956416726683681,2026-05-09T03:38:46.000Z,en,MMDA ALERT: Stalled dump truck due to mechanical problem at Katipunan Ateneo NB as of 11:06 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052955663521980761,2026-05-09T03:35:46.000Z,en,MMDA ALERT: Road crash incident at EDSA Shaw tunnel SB involving motorcycle and SUV as of 10:55 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052950981001056604,2026-05-09T03:17:10.000Z,en,"@TANGEDCO_Offcl No Power in Mmda , Mathur , Madhavaram from Morning 5am. Pls Rectify the issue as soon as possible",,social_media,x_recent_posts_translated_20260511_1657.csv,,,,,
2052946930490077296,2026-05-09T03:01:04.000Z,en,"🇵🇭 A threat actor has allegedly leaked employee PII and payroll-related data associated with the Metropolitan Manila Development Authority (MMDA) on a cybercrime forum.

According to the post, the exposed information reportedly includes sensitive employee-related records and https://t.co/V1mv5mJkjD",,social_media,x_recent_posts_translated_20260511_1657.csv,,,,,
2052945659251306642,2026-05-09T02:56:01.000Z,en,MMDA ALERT: Road crash incident at BMC Hypermarket involving car and PUJ as of 10:53 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052939121354833937,2026-05-09T02:30:02.000Z,en,MMDA ALERT: Road crash incident at Katipunan CP Garcia NB involving car and motorcycle as of 10:13 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052938923538850157,2026-05-09T02:29:15.000Z,en,MMDA ALERT: Road crash incident at Katipunan Nawasa NB involving AUV and wing van as of 10:11 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052938700171153865,2026-05-09T02:28:22.000Z,en,MMDA ALERT: Road crash incident at EDSA Estrella NB involving SUV and closed van as of 10:10 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052937472204796092,2026-05-09T02:23:29.000Z,en,MMDA ALERT: Road crash incident at Quezon Ave. Capitol EB involving AUV and taxi as of 10:10 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052935290697003399,2026-05-09T02:14:49.000Z,en,MMDA ALERT: Road crash incident at EDSA Guadalupe SB involving motorcycle and car as of 10:09 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052921324612554828,2026-05-09T01:19:19.000Z,en,MMDA ALERT: Stalled truck due to mechanical problem at C5 Ortigas NB as of 8:49 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052919943016923138,2026-05-09T01:13:50.000Z,en,"@TVKMLPRABHU  Congrats Prabhu for elected as MLA for Madhavaram .
I am also from Mathur MMDA but Settled in US.

Congrats to you.. best of luck.",,social_media,x_recent_posts_translated_20260511_1657.csv,,,,,
2052900507304485058,2026-05-08T23:56:36.000Z,en,MMDA ALERT: Road crash incident at SLEX before golf course in front of Fairway Terraces involving motorcycle as of 7:47 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052896100424765784,2026-05-08T23:39:05.000Z,en,MMDA ALERT: Road crash incident at EDSA Kamuning WB involving motorcycle and bicycle as of 7:20 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052895742696804540,2026-05-08T23:37:40.000Z,en,MMDA ALERT: Road crash incident at Quezon Ave. Agham SB involving motorcycle as of 7:08 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052881571154456842,2026-05-08T22:41:21.000Z,en,MMDA ALERT: Road crash incident at EDSA Pasay road SB involving two motorcycles  as of 6:36 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052881097177088161,2026-05-08T22:39:28.000Z,en,"MMDA ALERT: Road crash incident at Marcos highway Ligaya, WB involving motorcycle and modern jeep as of 6:18 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda",,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052881033641730063,2026-05-08T22:39:13.000Z,en,"MMDA ALERT: Multiple collision at C5 Blueridge, NB involving Armored van, car and PUJ as of 6:16 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda",,social_media,x_recent_posts_translated_20260511_1657.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052060431494345200,2026-05-06T16:18:26.000Z,en,MMDA ALERT: Stalled dump truck due to mechanical problem at C5 WB Bonny Serrano tunnel as of 11:16 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052056992550953330,2026-05-06T16:04:47.000Z,en,plus i got stopped by an mmda last night because i made a wrong turn. sorry po. https://t.co/xGrQ3w4YPw,,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2052044425241772344,2026-05-06T15:14:50.000Z,en,MMDA ALERT: Stalled truck due to flat tire at RMB Santol EB as of 10:41 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052037276734259481,2026-05-06T14:46:26.000Z,en,"The fire that hit the sanitary landfill in Navotas City is now around 80% contained, the Metropolitan Manila Development Authority (MMDA) said Wednesday.

https://t.co/ufwuY3YdAP",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2052032849780629800,2026-05-06T14:28:50.000Z,en,@MMDA What about po the 7-Day Rule: The invoice acts as temporary proof of registration for 7 days.,,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2052019414095262024,2026-05-06T13:35:27.000Z,en,@katedado May stalled vehicle po sa flyover Northbound. #mmda,Stalled vente po on flyover Northbound. #mmda,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052017997955625110,2026-05-06T13:29:50.000Z,en,MMDA ALERT: Road crash incident at Julia Vargas EB involving motorcycle and SUV as of 8:35 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2052015731647406244,2026-05-06T13:20:49.000Z,en,"MMDA Public Affairs Staff-Public Information Office is accepting applications for a WRITER.

Interested applicants may submit their personal data sheet (PDS), Transcript of Records, and application letter to paspiohiring@gmail.com until MAY 15, 2026.

Use the job title as the https://t.co/bbj0S5znJ9","(ORG_3> is accepting applications for a WRITER. Interested actoricants with matching personal data sheet (PDS), Trancripts of <MIC_1>, and application letter to <ORG_0h>ring.comLA 15,26. Use the joint as the one",social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2052013687322374233,2026-05-06T13:12:42.000Z,en,"MMDA chief and concurrent Metro Manila DRRMC head Don Artes said the fire at the Navotas Sanitary Landfill is around 80 percent contained, and efforts to completely put out the fire are ongoing. 

https://t.co/zSZvip3heZ",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2052013653688492293,2026-05-06T13:12:34.000Z,en,@MMDA what’s causing heavy traffic po C5 NB Katipunan area?,,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051991363978465556,2026-05-06T11:43:59.000Z,en,MMDA ALERT: Stalled truck due to mechanical problem at C5 Katipunan Ave. before B. Serrano SB as of 6:35 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051980845268058467,2026-05-06T11:02:12.000Z,en,MMDA ALERT: Stalled wing van due to mechanical problem at C5 Katipunan Ave. Ateneo Gate 2.5 NB as of 5:57 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051979103679705443,2026-05-06T10:55:16.000Z,en,"@Vincent2112_ @beachygirlplus Not only is he underage, he needs at least one term in a national position before presidency (example:  MMDA Chairperson; DILG secretary; Senator) as preparation for presidency.  From Mayor to President is a quantum leap.",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051963297130491962,2026-05-06T09:52:28.000Z,en,MMDA ALERT: Road crash incident at EDSA Arayat Cubao SB involving car and taxi as of 5:24 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051931751564624229,2026-05-06T07:47:07.000Z,en,"The Metro Manila Disaster Risk Reduction and Management Council (MMDRRMC) convened today to provide a status update on the Navotas Sanitary Landfill fire incident, reporting that the fire is now 79.6% contained.

Read more: https://t.co/c6dEMMNjbX #mmda #mmdaatyourservice https://t.co/BttjDSl5OE",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051930017639059842,2026-05-06T07:40:13.000Z,en,"The fire that hit the sanitary landfill in Navotas City is now around 80% contained, the Metropolitan Manila Development Authority (MMDA) said on Wednesday.

READ: https://t.co/34EqErGUCf https://t.co/cOyoOtFS0P",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051924501349487071,2026-05-06T07:18:18.000Z,en,MMDA ALERT: Road crash incident at Ortigas Ave. La Salle Gate 1 EB involving motorcycle and taxi as of 2:17 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051921222318063846,2026-05-06T07:05:16.000Z,en,MMDA ALERT: Road crash incident at G. Araneta Ave. Aurora Blvd. NB involving closed van and taxi as of 2:16 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051919459791847828,2026-05-06T06:58:16.000Z,en,"@MMDA Taken May 6, 2026, ~12nn.

Illegal parking on both sides of the P. Tuazon Mabuhay Lane. https://t.co/IowflvGenz",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051912435251159425,2026-05-06T06:30:21.000Z,en,"@RubiLiciousMe [Admin 18]
Good day,
Thank you for reaching out to the MMDA and for sharing your concerns regarding the request to reinstate the traffic signal at the Banawe Avenue–Quezon Avenue intersection. We appreciate you bringing this matter to our attention.

In response, the TEC",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051911748840554808,2026-05-06T06:27:38.000Z,en,"The fire that hit the sanitary landfill in Navotas City is now around 80% contained, the Metropolitan Manila Development Authority (MMDA) said Wednesday.

Read more:
https://t.co/34EqErGUCf",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051906846525698213,2026-05-06T06:08:09.000Z,en,"MMDA Public Affairs Staff-Public Information Office is accepting applications for a WRITER.

Interested applicants may submit their personal data sheet (PDS), Transcript of Records, and application letter to paspiohiring@gmail.com until MAY 15, 2026.

Use the job title as the https://t.co/d4pkrFUr3b","(ORG_3> is accepting applications for a WRITER. Interested actoricants with matching personal data sheet (PDS), Trancripts of <MIC_1>, and application letter to <ORG_0h>ring.comLA 15,26. Use the joint as the one",social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051901892196962584,2026-05-06T05:48:28.000Z,en,MMDA ALERT: Stalled multicab due to mechanical trouble at EDSA Timog NB as of 1:45 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051892672106021303,2026-05-06T05:11:50.000Z,en,MMDA ALERT: Stalled truck due to mechanical trouble at EDSA Roxas flyover SB as of 12:57 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051876759801639312,2026-05-06T04:08:36.000Z,en,"@MMDA @MMDA

Taken 12nn May 6, 2026.

Illegal parking on both sides of P. Tuazon Mabuhay Lane https://t.co/PWHiYAv3HF",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051876461863391698,2026-05-06T04:07:25.000Z,en,MMDA ALERT: Stalled trailer truck due to mechanical problem at C5 UP BGC SB as of 12:01 PM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051869356762816911,2026-05-06T03:39:11.000Z,en,"‘WAG MONG GINAGAMIT ‘YUNG RELIHIYON’

A Metropolitan Manila Development Authority (MMDA) road clearing operation along Taft Avenue in Pasay City went viral after a driver apprehended by authorities invoked religion during the arrest.

Read: https://t.co/f59jiDJHon https://t.co/FAkt9wGadI",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051867080400724437,2026-05-06T03:30:08.000Z,en,MMDA ALERT: Road crash incident at Marcos Highway F. Mariano WB involving SUV and motorcycle as of 11:09 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051853231069045148,2026-05-06T02:35:06.000Z,en,"LOOK: Navotas Mayor John Rey Tiangco briefs the MMDA and other LGUs on efforts to extinguish the Navotas Sanitary Landfill fire, which has affected air quality in Metro Manila and Bulacan since it started last April 10. | via @andietagz https://t.co/eXvb6HARZU",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051853010255667479,2026-05-06T02:34:13.000Z,en,"LOOK: Navotas Mayor John Rey Tiangco briefs the MMDA and other LGUs on efforts to extinguish the Navotas Sanitary Landfill fire, which has affected air quality in Metro Manila and Bulacan since it started last April 10. @ABSCBNNews https://t.co/JvbFPK3FmT",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051847878864486575,2026-05-06T02:13:50.000Z,en,MMDA ALERT: Stalled truck due to mechanical trouble at Ayala Blvd Taft Ave. EB infront of TUP as of 10:05 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051835145204994550,2026-05-06T01:23:14.000Z,en,MMDA ALERT: Stalled SUV due to mechanical trouble at C5 Kalayaan SB as of 9:18 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051826498122993825,2026-05-06T00:48:52.000Z,en,MMDA ALERT: Road crash incident at Bonifacio Monument Circle McArthur involving PUJ and taxi as of 8:45 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmd,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051826425481855435,2026-05-06T00:48:35.000Z,en,MMDA ALERT: Road crash incident at Quezon Ave. Araneta WB involving motorcycle and pedestrian as of 8:43 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051826374877544596,2026-05-06T00:48:23.000Z,en,MMDA ALERT: Road crash incident at Roxas T. Alonzo NB involving AUV and dump truck as of 8:39 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051826329138672004,2026-05-06T00:48:12.000Z,en,MMDA ALERT: Road crash incident at Katipunan Major Dizon NB involving car and van as of 8:38 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051826267973140899,2026-05-06T00:47:58.000Z,en,MMDA ALERT: Road crash incident at Elliptical Quezon Ave. involving car and SUV as of 8:37 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051816638476140877,2026-05-06T00:09:42.000Z,en,MMDA ALERT: Road crash incident at Katipunan CP Garcia EB involving SUV and van as of 8:05 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051816418270904723,2026-05-06T00:08:49.000Z,en,MMDA ALERT: Road crash incident at C5 J. Vargas NB involving SUV and car as of 7:57 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051807438035451976,2026-05-05T23:33:08.000Z,en,MMDA ALERT: Road crash incident at Commonwealth St. Peter Church WB involving motorcycle and car as of 7:05 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051807248838779046,2026-05-05T23:32:23.000Z,en,MMDA ALERT: Road crash incident at EDSA Go Hotel NB involving motorcycle and car as of 7:04 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051801375563202964,2026-05-05T23:09:03.000Z,en,MMDA ALERT: Stalled dump truck due to mechanical trouble at Tandang Sora Capitol SB as of 6:02 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051801296068612315,2026-05-05T23:08:44.000Z,en,MMDA ALERT: Road crash incident at Commonwealth Tandang Sora WB involving 2 motorcycles and SUV as of 6:44 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051801209720492436,2026-05-05T23:08:23.000Z,en,MMDA ALERT: Stalled truck due to flat tire at Aurora Katipunan EB as of 6:25 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051793137006420185,2026-05-05T22:36:18.000Z,en,MMDA ALERT: Stalled truck due to flat tire at Aurora Katipunan EB as of 6:25 AM. One lane ocupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051789230683377972,2026-05-05T22:20:47.000Z,en,MMDA ALERT: Hit and run incident at Commonwealth Technohub WB involving a motorcycle as of 6:00 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051779827661947322,2026-05-05T21:43:25.000Z,en,MMDA ALERT: Road crash incident at C5 Blue Ridge SB Service Road involving motorcycle and car as of 5:38 AM. One lane occupied. MMDA enforcers are on site managing traffic. #mmda,,social_media,x_recent_posts_translated_20260506_1618.csv,1,1,auto_pool_labeler,2026-06-02T18:12:26,auto: traffic/event signal
2051777034691698730,2026-05-05T21:32:19.000Z,en,"Hi @MMDA , question. I have a new car released yesterday. I have invoice with me, orcr will be available 1-2 weeks from now. Am i allowed to drive the car with just a copy of invoice with me? Thanks!",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
2051776633036750883,2026-05-05T21:30:44.000Z,en,"@fearlessanytime until MMDA or LTO come to throw in jail, all is well 🤣",,social_media,x_recent_posts_translated_20260506_1618.csv,,,,,
